,Type,Start,End,Duration,Day of Week,Budget,Currency,Clicks,Impressions,Spent,CTR,CPC,CPI,Target Age,Target Gender,Username,Email,Name,Gender,Age
1670,KTR,2018-01-25,2018-10-03,251,Thursday,831530,EUR,78626,499999,205933,0.157252314504629,2.6191463383613565,0.41186682373364747,25-40,F,abigailholloway,hernandezdana@snyder.com,Mitchell Moon,M,65
1671,GRZ,2019-06-09,2021-03-11,641,Sunday,618494,GBP,70007,499999,193522,0.14001428002856006,2.7643235676432356,0.3870447740895482,30-40,F,abigailholloway,hernandezdana@snyder.com,Mitchell Moon,M,65
1672,GRZ,2018-08-19,2019-01-21,155,Sunday,629814,USD,72420,500001,331003,0.14483971032057935,4.570602043634355,0.662004675990648,20-25,F,timothy47,tsullivan@perez-baker.org,Eric Mays,M,31
1673,AKX,2018-08-21,2019-11-04,440,Tuesday,186255,GBP,21112,499998,101804,0.04222416889667559,4.822091701402046,0.20360881443525775,20-40,F,timothy47,tsullivan@perez-baker.org,Eric Mays,M,31
1674,GRZ,2019-02-03,2019-11-16,286,Sunday,269730,USD,24764,500003,18713,0.049527702833782994,0.755653367791956,0.03742577544534733,30-45,B,timothy47,tsullivan@perez-baker.org,Eric Mays,M,31
1675,GRZ,2018-11-02,2018-12-21,49,Friday,238803,USD,13463,499998,5152,0.026926107704430817,0.38267845205377704,0.010304041216164865,35-45,F,timothy47,tsullivan@perez-baker.org,Eric Mays,M,31
1676,BYU,2019-01-13,2020-11-04,661,Sunday,345959,GBP,35452,499999,183834,0.07090414180828361,5.185433826018278,0.3676687353374707,35-45,M,timothy47,tsullivan@perez-baker.org,Eric Mays,M,31
1677,AKX,2019-09-13,2020-01-17,126,Friday,437565,USD,26748,499994,117378,0.053496641959703516,4.388290713324361,0.23475881710580526,35-55,M,timothy47,tsullivan@perez-baker.org,Eric Mays,M,31
1678,BYU,2017-11-14,2019-09-21,676,Tuesday,583159,GBP,25707,499999,368223,0.05141410282820565,14.323841755163963,0.7364474728949458,30-45,B,faithrodriguez,eddie62@oliver.biz,Cameron Morales,M,82
1679,BYU,2019-09-19,2021-01-05,474,Thursday,401983,GBP,52607,499999,189618,0.10521421042842086,3.604425266599502,0.37923675847351696,40-45,B,faithrodriguez,eddie62@oliver.biz,Cameron Morales,M,82
1680,KTR,2018-03-26,2018-11-19,238,Monday,530785,GBP,31134,500000,197539,0.062268,6.344799897218475,0.395078,30-35,M,faithrodriguez,eddie62@oliver.biz,Cameron Morales,M,82
1681,BYU,2018-12-12,2019-08-06,237,Wednesday,69393,EUR,64764,500000,33491,0.129528,0.5171237107034773,0.066982,40-45,F,faithrodriguez,eddie62@oliver.biz,Cameron Morales,M,82
1682,BYU,2018-03-11,2018-05-28,78,Sunday,868166,GBP,16928,499995,424028,0.033856338563385636,25.04891304347826,0.8480644806448064,20-25,M,antonio14,colongeorge@hotmail.com,Matthew Evans,M,42
1683,GRZ,2018-03-05,2018-04-12,38,Monday,912513,USD,17619,500002,806851,0.03523785904856381,45.79436971451274,1.6136955452178192,20-35,B,antonio14,colongeorge@hotmail.com,Matthew Evans,M,42
1684,AKX,2018-03-21,2020-01-16,666,Wednesday,344221,GBP,5120,500002,273982,0.01023995904016384,53.512109375,0.5479618081527674,25-30,F,antonio14,colongeorge@hotmail.com,Matthew Evans,M,42
1685,KTR,2018-02-17,2019-08-15,544,Saturday,137486,EUR,69681,500000,108610,0.139362,1.5586745310773382,0.21722,20-35,M,antonio14,colongeorge@hotmail.com,Matthew Evans,M,42
1686,GRZ,2019-08-12,2019-09-01,20,Monday,989002,USD,19533,500000,390130,0.039066,19.972866431167766,0.78026,25-30,M,antonio14,colongeorge@hotmail.com,Matthew Evans,M,42
1687,KTR,2019-07-07,2020-08-31,421,Sunday,792019,GBP,13299,500000,735394,0.026598,55.296939619520266,1.470788,30-40,B,antonio14,colongeorge@hotmail.com,Matthew Evans,M,42
1688,GRZ,2019-01-12,2020-03-06,419,Saturday,664203,USD,45189,499999,272570,0.09037818075636152,6.031777645002102,0.5451410902821806,20-25,B,townsendjoshua,sbaker@gmail.com,Martin Hurley,M,67
1689,KTR,2019-07-05,2021-02-27,603,Friday,109154,GBP,21338,500000,71560,0.042676,3.3536413909457305,0.14312,40-55,B,townsendjoshua,sbaker@gmail.com,Martin Hurley,M,67
1690,KTR,2018-11-27,2018-12-29,32,Tuesday,528443,EUR,40638,500000,178555,0.081276,4.393793985924504,0.35711,35-45,F,townsendjoshua,sbaker@gmail.com,Martin Hurley,M,67
1691,GRZ,2018-09-30,2020-04-02,550,Sunday,549385,GBP,46104,499998,128209,0.09220836883347533,2.7808650008676037,0.2564190256761027,40-50,F,alvarezedward,uphillips@davis.biz,Meredith Rodriguez,F,64
1692,KTR,2019-10-01,2020-10-25,390,Tuesday,259776,GBP,89189,500001,123139,0.1783776432447135,1.3806523225958358,0.2462775074449851,35-45,B,alvarezedward,uphillips@davis.biz,Meredith Rodriguez,F,64
1693,AKX,2018-09-24,2018-11-13,50,Monday,348935,GBP,29464,499997,249791,0.05892835357012142,8.477837360847136,0.4995849975099851,35-55,B,dylan90,jacobsanchez@figueroa.net,Charles Huffman,M,28
1694,BYU,2019-09-09,2020-05-01,235,Monday,297888,EUR,25436,499999,65771,0.050872101744203486,2.5857446139330085,0.13154226308452616,30-55,M,dylan90,jacobsanchez@figueroa.net,Charles Huffman,M,28
1695,GRZ,2017-12-25,2018-10-20,299,Monday,929576,EUR,48365,500000,225357,0.09673,4.6595058410007235,0.450714,30-40,F,dylan90,jacobsanchez@figueroa.net,Charles Huffman,M,28
1696,AKX,2018-11-27,2019-12-05,373,Tuesday,928292,GBP,8181,499998,321666,0.016362065448261794,39.31866519985332,0.6433345733382934,40-60,M,dylan90,jacobsanchez@figueroa.net,Charles Huffman,M,28
1697,AKX,2019-03-03,2019-06-26,115,Sunday,390971,GBP,20502,499997,135338,0.04100424602547615,6.6012096380840894,0.2706776240657444,25-45,M,dylan90,jacobsanchez@figueroa.net,Charles Huffman,M,28
1698,KTR,2019-08-27,2021-03-13,564,Tuesday,431849,GBP,17565,499999,160071,0.03513007026014052,9.113065755764303,0.32014264028528056,40-45,B,john43,zwilliams@hall-moore.org,Alicia Hanson,F,85
1699,AKX,2019-02-07,2020-03-15,402,Thursday,642151,EUR,64010,499997,630079,0.12802076812460875,9.84344633650992,1.260165560993366,20-30,B,john43,zwilliams@hall-moore.org,Alicia Hanson,F,85
1700,KTR,2019-10-14,2021-07-20,645,Monday,282172,GBP,75867,500000,124173,0.151734,1.6367195223219582,0.248346,40-55,B,john43,zwilliams@hall-moore.org,Alicia Hanson,F,85
1701,GRZ,2019-05-21,2020-04-20,335,Tuesday,214596,USD,29522,499997,138307,0.059044354266125594,4.684879073233521,0.2766156596939582,20-35,B,john43,zwilliams@hall-moore.org,Alicia Hanson,F,85
1702,AKX,2019-08-18,2020-03-10,205,Sunday,68481,EUR,40394,499998,29706,0.08078832315329261,0.7354062484527405,0.059412237648950594,20-25,B,john43,zwilliams@hall-moore.org,Alicia Hanson,F,85
1703,KTR,2018-04-23,2019-12-25,611,Monday,48239,EUR,36415,500000,1765,0.07283,0.04846903748455307,0.00353,25-35,B,john43,zwilliams@hall-moore.org,Alicia Hanson,F,85
1704,BYU,2017-12-20,2018-12-27,372,Wednesday,488016,GBP,6502,500000,349414,0.013004,53.73946478006767,0.698828,25-35,F,john43,zwilliams@hall-moore.org,Alicia Hanson,F,85
1705,AKX,2019-03-13,2020-10-26,593,Wednesday,616235,GBP,10102,500001,243837,0.020203959592080815,24.137497525242527,0.4876730246539507,25-35,M,john43,zwilliams@hall-moore.org,Alicia Hanson,F,85
1706,GRZ,2018-06-29,2018-12-16,170,Friday,304154,EUR,37493,500000,174597,0.074986,4.656789267329901,0.349194,25-35,B,douglasrose,ehuynh@silva-kent.com,Deborah Brown,F,51
1707,GRZ,2018-03-15,2019-02-15,337,Thursday,27234,EUR,36561,500001,4441,0.07312185375629249,0.12146823117529608,0.008881982236035528,40-50,B,douglasrose,ehuynh@silva-kent.com,Deborah Brown,F,51
1708,BYU,2019-04-21,2020-12-09,598,Sunday,581553,EUR,38627,500003,409766,0.07725353647878112,10.608279182954927,0.819527082837503,20-40,M,mooremark,dbennett@anderson.biz,Wendy Riggs,F,62
1709,AKX,2018-02-16,2018-07-17,151,Friday,15420,EUR,10763,500000,6736,0.021526,0.6258478119483415,0.013472,30-40,M,mooremark,dbennett@anderson.biz,Wendy Riggs,F,62
1710,AKX,2018-05-02,2019-09-11,497,Wednesday,789078,GBP,43017,499999,746315,0.08603417206834414,17.349303763628335,1.4926329852659705,30-40,M,mooremark,dbennett@anderson.biz,Wendy Riggs,F,62
1711,GRZ,2018-01-13,2019-09-07,602,Saturday,154525,GBP,51142,500002,83417,0.10228359086563654,1.631085995854679,0.16683333266666933,40-50,B,mooremark,dbennett@anderson.biz,Wendy Riggs,F,62
1712,AKX,2018-05-28,2019-08-10,439,Monday,755945,GBP,42132,500000,732705,0.084264,17.39070065508402,1.46541,40-50,F,fryegregory,nhughes@mcgrath.com,Nicole Nelson,F,52
1713,AKX,2018-05-24,2019-03-14,294,Thursday,451289,EUR,15200,499997,261246,0.030400182401094406,17.187236842105264,0.5224951349708098,35-55,F,fryegregory,nhughes@mcgrath.com,Nicole Nelson,F,52
1714,BYU,2019-01-09,2019-09-13,247,Wednesday,227120,USD,34000,499999,180097,0.06800013600027201,5.296970588235294,0.3601947203894408,30-35,F,fryegregory,nhughes@mcgrath.com,Nicole Nelson,F,52
1715,KTR,2018-10-27,2019-09-19,327,Saturday,280949,GBP,18132,500000,75625,0.036264,4.170803000220604,0.15125,20-35,M,fryegregory,nhughes@mcgrath.com,Nicole Nelson,F,52
1716,GRZ,2018-03-15,2018-12-01,261,Thursday,525675,EUR,7482,499995,375064,0.014964149641496415,50.128842555466456,0.7501355013550135,30-50,B,fryegregory,nhughes@mcgrath.com,Nicole Nelson,F,52
1717,GRZ,2019-09-23,2019-11-23,61,Monday,296658,EUR,23588,499998,235403,0.04717618870475482,9.979777853145666,0.47080788323153294,30-35,M,fryegregory,nhughes@mcgrath.com,Nicole Nelson,F,52
1718,KTR,2019-09-16,2021-03-19,550,Monday,819393,USD,18081,500000,737529,0.036162,40.790277086444334,1.475058,30-35,B,fryegregory,nhughes@mcgrath.com,Nicole Nelson,F,52
1719,GRZ,2019-10-20,2021-05-21,579,Sunday,840064,USD,48372,499998,415543,0.0967443869775479,8.590568924171007,0.8310893243572974,40-45,M,tlewis,cristina81@montgomery.info,Wayne Alexander,M,87
1720,BYU,2018-12-03,2020-02-29,453,Monday,351895,EUR,37833,499998,345245,0.07566630266521066,9.125498903074035,0.6904927619710479,40-60,B,tlewis,cristina81@montgomery.info,Wayne Alexander,M,87
1721,KTR,2019-03-15,2020-04-12,394,Friday,407606,USD,56166,499996,2901,0.11233289866318931,0.05165046469394295,0.005802046416371331,35-55,M,tlewis,cristina81@montgomery.info,Wayne Alexander,M,87
1722,KTR,2018-03-09,2019-03-26,382,Friday,439249,EUR,35766,499997,424155,0.07153242919457517,11.859167924844824,0.8483150898905394,35-45,B,tlewis,cristina81@montgomery.info,Wayne Alexander,M,87
1723,AKX,2018-01-19,2018-09-13,237,Friday,262433,EUR,12529,500000,32317,0.025058,2.5793758480325644,0.064634,30-50,M,tlewis,cristina81@montgomery.info,Wayne Alexander,M,87
1724,BYU,2019-09-02,2019-10-17,45,Monday,817179,USD,19969,499996,85650,0.039938319506556054,4.289148179678501,0.1713013704109633,45-60,B,tlewis,cristina81@montgomery.info,Wayne Alexander,M,87
1725,BYU,2018-04-12,2018-10-10,181,Thursday,36666,USD,57673,499998,17170,0.11534646138584555,0.29771296793993723,0.034340137360549444,45-60,M,rosalesderek,salazarallison@parks-landry.com,Robert Horne,M,90
1726,KTR,2019-07-03,2021-02-17,595,Wednesday,81476,USD,56720,499998,29510,0.11344045376181505,0.5202750352609309,0.059020236080944324,40-55,F,rosalesderek,salazarallison@parks-landry.com,Robert Horne,M,90
1727,AKX,2018-02-15,2018-04-11,55,Thursday,892894,GBP,65150,500002,215170,0.13029947880208478,3.3026861089792785,0.4303382786468854,35-50,B,rosalesderek,salazarallison@parks-landry.com,Robert Horne,M,90
1728,KTR,2018-07-22,2019-05-09,291,Sunday,284146,USD,22492,499999,208956,0.04498408996817994,9.290236528543483,0.4179128358256716,40-50,F,rosalesderek,salazarallison@parks-landry.com,Robert Horne,M,90
1729,AKX,2018-05-05,2018-06-29,55,Saturday,171604,USD,19335,499999,124452,0.03867007734015468,6.436617532971296,0.24890449780899562,40-60,B,rosalesderek,salazarallison@parks-landry.com,Robert Horne,M,90
1730,AKX,2019-03-09,2019-08-26,170,Saturday,704436,GBP,64916,499999,230339,0.12983225966451933,3.548262369831783,0.4606789213578427,30-35,B,rosalesderek,salazarallison@parks-landry.com,Robert Horne,M,90
1731,BYU,2019-08-31,2021-01-27,515,Saturday,239010,EUR,31051,499997,148368,0.062102372614235686,4.778203600528164,0.2967377804266826,35-45,F,rosalesderek,salazarallison@parks-landry.com,Robert Horne,M,90
1732,GRZ,2018-08-31,2019-03-27,208,Friday,575418,USD,7578,500001,562218,0.015155969688060624,74.1908155186065,1.1244337511324978,30-35,B,nathaniel90,nhiggins@bauer-scott.net,Teresa Davis,F,19
1733,KTR,2019-06-15,2019-12-25,193,Saturday,790931,EUR,29914,500001,576506,0.05982788034423931,19.27211339172294,1.153009693980612,40-45,M,nathaniel90,nhiggins@bauer-scott.net,Teresa Davis,F,19
1734,AKX,2019-09-11,2020-12-24,470,Wednesday,684668,EUR,34460,499999,525081,0.06892013784027567,15.237405687753917,1.0501641003282007,20-40,F,nathaniel90,nhiggins@bauer-scott.net,Teresa Davis,F,19
1735,KTR,2019-03-28,2020-01-16,294,Thursday,223165,USD,7622,500001,160292,0.015243969512060977,21.030175806874837,0.3205833588332823,40-55,M,xalvarado,jennifersantos@hotmail.com,James Huerta,M,65
1736,GRZ,2019-08-20,2019-10-03,44,Tuesday,556972,USD,49612,500001,231261,0.09922380155239689,4.6613924050632916,0.4625210749578501,20-25,B,xalvarado,jennifersantos@hotmail.com,James Huerta,M,65
1737,BYU,2019-05-28,2020-03-02,279,Tuesday,152883,EUR,37726,499998,107619,0.07545230180920724,2.852648041138737,0.2152388609554438,30-50,F,xalvarado,jennifersantos@hotmail.com,James Huerta,M,65
1738,KTR,2018-07-04,2019-08-25,417,Wednesday,619027,USD,51991,500002,172838,0.1039815840736637,3.3243830662999367,0.3456746173015308,25-35,B,xalvarado,jennifersantos@hotmail.com,James Huerta,M,65
1739,BYU,2019-06-09,2020-12-19,559,Sunday,567935,EUR,29637,499999,165101,0.059274118548237095,5.570773020211223,0.3302026604053208,25-30,B,xalvarado,jennifersantos@hotmail.com,James Huerta,M,65
1740,GRZ,2018-05-22,2020-01-16,604,Tuesday,137513,USD,20078,500000,85255,0.040156,4.246189859547764,0.17051,25-35,B,xalvarado,jennifersantos@hotmail.com,James Huerta,M,65
1741,AKX,2019-08-01,2021-05-08,646,Thursday,679051,EUR,2486,499999,212639,0.004972009944019888,85.5345937248592,0.4252788505577011,20-30,B,xalvarado,jennifersantos@hotmail.com,James Huerta,M,65
1742,KTR,2018-06-15,2019-05-29,348,Friday,270085,EUR,42215,500000,188372,0.08443,4.46220537723558,0.376744,25-40,B,xalvarado,jennifersantos@hotmail.com,James Huerta,M,65
1743,GRZ,2019-01-18,2019-04-18,90,Friday,301209,EUR,8954,500001,197325,0.01790796418407163,22.037636810364084,0.3946492107015786,30-40,F,johnsoto,zgonzales@hill-chen.com,Leslie Alexander,F,23
1744,KTR,2017-11-18,2018-01-04,47,Saturday,645349,USD,27528,499999,465344,0.055056110112220225,16.90438825922697,0.9306898613797228,35-50,M,johnsoto,zgonzales@hill-chen.com,Leslie Alexander,F,23
1745,BYU,2019-06-23,2019-07-14,21,Sunday,562554,EUR,79821,500000,456984,0.159642,5.725109933476153,0.913968,20-30,M,johnsoto,zgonzales@hill-chen.com,Leslie Alexander,F,23
1746,KTR,2018-07-14,2019-10-01,444,Saturday,374104,USD,71645,499999,91760,0.14329028658057316,1.2807592993230512,0.18352036704073407,20-35,M,johnsoto,zgonzales@hill-chen.com,Leslie Alexander,F,23
1747,BYU,2019-08-11,2020-08-12,367,Sunday,515335,USD,94663,500001,55410,0.1893256213487573,0.5853395730116308,0.11081977836044328,20-40,M,johnsoto,zgonzales@hill-chen.com,Leslie Alexander,F,23
1748,AKX,2019-05-23,2019-11-16,177,Thursday,59297,EUR,52518,500000,5615,0.105036,0.10691572413267832,0.01123,35-55,M,johnsoto,zgonzales@hill-chen.com,Leslie Alexander,F,23
1749,BYU,2019-06-05,2019-12-15,193,Wednesday,791489,USD,80868,500000,26422,0.161736,0.3267299797200376,0.052844,35-45,M,lisa62,lcain@yahoo.com,Edward Gill,M,31
1750,GRZ,2018-11-02,2018-12-07,35,Friday,848614,GBP,25138,500000,125488,0.050276,4.991964356750736,0.250976,35-55,B,lisa62,lcain@yahoo.com,Edward Gill,M,31
1751,GRZ,2019-09-28,2020-09-22,360,Saturday,42519,USD,46175,500001,15010,0.0923498153003694,0.32506767731456415,0.03001993996012008,35-55,M,lisa62,lcain@yahoo.com,Edward Gill,M,31
1752,AKX,2018-10-02,2019-04-20,200,Tuesday,242700,GBP,20312,499998,111884,0.04062416249664998,5.508270972823946,0.22376889507558032,35-50,F,lisa62,lcain@yahoo.com,Edward Gill,M,31
1753,AKX,2018-08-07,2019-12-02,482,Tuesday,388428,EUR,78368,499998,328687,0.15673662694650778,4.1941481216823195,0.657376629506518,25-45,M,lisa62,lcain@yahoo.com,Edward Gill,M,31
1754,BYU,2019-03-12,2019-07-09,119,Tuesday,402699,EUR,21131,499998,346808,0.0422621690486762,16.412285268089537,0.6936187744750979,35-40,F,lisa62,lcain@yahoo.com,Edward Gill,M,31
1755,BYU,2017-12-12,2019-03-24,467,Tuesday,255499,EUR,14564,500000,214762,0.029128,14.746086240043944,0.429524,20-45,B,lisa62,lcain@yahoo.com,Edward Gill,M,31
1756,GRZ,2018-10-18,2020-01-12,451,Thursday,535175,EUR,75078,499999,192334,0.15015630031260063,2.5617890726977275,0.3846687693375387,45-55,B,jessica71,annabrown@hotmail.com,Patricia Bailey,F,26
1757,KTR,2018-08-14,2019-05-20,279,Tuesday,254260,USD,84145,499998,125506,0.16829067316269264,1.4915443579535326,0.2510130040520162,35-40,F,jessica71,annabrown@hotmail.com,Patricia Bailey,F,26
1758,GRZ,2019-02-10,2020-10-11,609,Sunday,113253,GBP,53924,499999,65511,0.1078482156964314,1.2148764928417772,0.13102226204452408,20-35,B,jessica71,annabrown@hotmail.com,Patricia Bailey,F,26
1759,GRZ,2018-01-19,2018-06-30,162,Friday,973866,USD,60483,500000,312701,0.120966,5.170064315592811,0.625402,20-25,F,jessica71,annabrown@hotmail.com,Patricia Bailey,F,26
1760,AKX,2018-10-30,2019-12-01,397,Tuesday,477634,EUR,30596,499999,110276,0.06119212238424477,3.6042619950320303,0.2205524411048822,40-60,M,jessica71,annabrown@hotmail.com,Patricia Bailey,F,26
1761,KTR,2018-02-19,2018-03-18,27,Monday,868500,USD,17854,500000,10167,0.035708,0.5694522235913521,0.020334,25-30,B,moravictor,vbecker@pham.com,Karen White,F,43
1762,KTR,2019-05-11,2021-02-03,634,Saturday,816029,EUR,74657,499998,272365,0.14931459725838903,3.6482178496323185,0.5447321789287157,30-35,F,moravictor,vbecker@pham.com,Karen White,F,43
1763,AKX,2019-11-02,2021-04-16,531,Saturday,720251,GBP,35598,499999,329855,0.07119614239228478,9.266110455643576,0.6597113194226388,45-70,F,moravictor,vbecker@pham.com,Karen White,F,43
1764,BYU,2019-05-20,2020-10-23,522,Monday,786902,USD,55139,499998,130897,0.11027844111376446,2.373945845952955,0.2617950471801887,35-50,F,moravictor,vbecker@pham.com,Karen White,F,43
1765,KTR,2017-11-12,2019-06-22,587,Sunday,103586,GBP,62122,499998,38789,0.12424449697798791,0.624400373458678,0.07757831031324125,25-35,F,moravictor,vbecker@pham.com,Karen White,F,43
1766,BYU,2018-05-09,2019-07-01,418,Wednesday,502175,USD,21029,499997,157378,0.042058252349514096,7.483855627942365,0.3147578885473313,40-55,F,moravictor,vbecker@pham.com,Karen White,F,43
1767,BYU,2018-06-06,2018-06-21,15,Wednesday,356506,GBP,70822,500000,207615,0.141644,2.931504334811217,0.41523,25-45,M,lthornton,stephanie79@bowen.biz,Maria Fisher,F,40
1768,GRZ,2019-02-14,2020-03-08,388,Thursday,427903,EUR,37916,499995,406001,0.07583275832758328,10.707906952210148,0.812010120101201,20-25,M,lthornton,stephanie79@bowen.biz,Maria Fisher,F,40
1769,AKX,2019-03-21,2020-08-19,517,Thursday,530336,GBP,88576,500002,34804,0.17715129139483443,0.39292810693641617,0.06960772156911373,30-45,F,lthornton,stephanie79@bowen.biz,Maria Fisher,F,40
1770,BYU,2017-12-14,2019-07-09,572,Thursday,442215,GBP,33936,500002,196868,0.06787172851308594,5.801155115511551,0.3937344250622998,30-50,B,lthornton,stephanie79@bowen.biz,Maria Fisher,F,40
1771,KTR,2018-02-16,2018-06-01,105,Friday,37485,GBP,28025,500000,22111,0.05605,0.7889741302408564,0.044222,40-50,M,lthornton,stephanie79@bowen.biz,Maria Fisher,F,40
1772,KTR,2019-10-04,2021-08-13,679,Friday,859629,GBP,24121,500002,130428,0.048241807032771866,5.407238505866258,0.26085495658017366,25-30,F,kmendoza,sarahjarvis@brown-blevins.org,Steven Roberts,M,74
1773,GRZ,2019-10-11,2020-02-05,117,Friday,262636,GBP,22112,499999,109597,0.04422408844817689,4.956448986975398,0.21919443838887678,25-45,F,kmendoza,sarahjarvis@brown-blevins.org,Steven Roberts,M,74
1774,AKX,2019-07-01,2020-04-20,294,Monday,788417,EUR,37646,499999,740815,0.07529215058430117,19.67845189395952,1.4816329632659266,30-35,M,kmendoza,sarahjarvis@brown-blevins.org,Steven Roberts,M,74
1775,AKX,2018-08-01,2019-08-23,387,Wednesday,645447,USD,20425,499999,277465,0.0408500817001634,13.584577723378214,0.5549311098622197,45-60,M,kmendoza,sarahjarvis@brown-blevins.org,Steven Roberts,M,74
1776,AKX,2019-04-20,2019-11-07,201,Saturday,592078,USD,42876,499999,517815,0.08575217150434301,12.077036104114189,1.0356320712641425,45-50,M,kmendoza,sarahjarvis@brown-blevins.org,Steven Roberts,M,74
1777,KTR,2018-09-13,2019-01-04,113,Thursday,186289,USD,80009,500000,90778,0.160018,1.134597357797248,0.181556,45-60,B,kmendoza,sarahjarvis@brown-blevins.org,Steven Roberts,M,74
1778,BYU,2018-02-25,2019-06-30,490,Sunday,89159,GBP,27094,499999,44795,0.05418810837621675,1.6533180778032037,0.08959017918035836,35-40,M,msmith,frank58@hotmail.com,Amy Flores,F,61
1779,BYU,2017-11-30,2018-08-22,265,Thursday,118482,GBP,58535,500001,56522,0.11706976586046827,0.9656103186127958,0.11304377391245217,45-60,M,msmith,frank58@hotmail.com,Amy Flores,F,61
